-29.457140	37.829415
-29.536832	37.780238
-29.780869	37.561754
-29.931398	37.585495
-30.021385	37.506140
-30.092010	37.471575
-30.205893	37.551580
-30.272304	37.476966
-30.557770	37.475705
-30.572860	37.474260
-30.635105	37.417908
-30.658314	37.415927
-30.732862	37.364831
-30.791716	37.331769
-30.966315	37.402401
-31.152686	37.276164
-31.398777	37.280639
-31.551887	37.177186
-31.766368	36.955530
-31.900290	36.850050
-31.971536	36.751794
-32.046581	36.592852
-32.051117	36.500376
-32.220113	36.387672
-32.333287	36.266298
-32.574723	36.228729
-32.631310	36.144923
-32.612448	36.069787
-32.604903	36.011990
-32.623765	35.971532
-32.684124	35.881946
-32.687490	35.789470
-32.770483	35.624748
-32.796891	35.581400
-33.057082	35.364554
-33.389165	35.223057
-33.383401	35.093013
-33.528745	34.988978
-33.604194	34.821366
-33.743775	34.844485
-34.623567	34.988978
-34.797099	35.017877
-34.857458	34.884943
-34.925362	34.769349
-35.125302	34.676873
-35.373844	34.532380
-35.521409	34.451464
-35.590461	34.325810
-35.998514	34.406962
-36.045597	34.289742
-36.087158	34.181322
-36.151534	33.986172
-36.138160	33.838813
-36.145705	33.711659
-36.617261	33.619183
-36.605943	33.497809
-36.794566	33.347536
-37.588666	33.468911
-37.666038	33.323428
-37.709198	33.191180
-37.752357	33.076965
-38.737553	32.181477
-38.803439	32.116455
-38.841163	32.041318
-38.833750	31.992191
-39.029786	31.844808
-39.160196	31.697019
-39.421204	31.500914
-39.436294	31.402659
-39.511743	31.252386
-39.602282	31.096333
-39.655096	30.986519
-39.738090	30.911382
-39.777082	30.847190
-39.886942	30.796095
-40.222239	30.706202
-40.319047	30.541480
-40.390154	30.376758
-40.556569	30.323121
-40.652339	30.197586
-40.663387	30.093551
-40.708925	29.956283
-40.703267	29.859472
-40.886131	29.857242
-41.448056	29.894150
-41.466918	29.735208
-41.500871	29.596495
-41.508415	29.521358
-41.517042	29.332067
-41.557457	29.249711
-41.755108	29.243984
-41.899703	29.061870
-41.929882	28.934716
-41.997786	28.767104
-42.066979	28.665959
-42.134883	28.535915
-42.187697	28.489677
-42.259374	28.391422
-42.478413	28.324955
-42.587362	28.227855
-42.670808	28.119775
-42.761347	27.946383
-42.814161	27.813449
-42.934879	27.628498
-42.959372	27.478225
-42.965059	27.365521
-43.044545	27.058477
-43.205412	26.935246
-43.232277	26.799108
-43.276563	26.689293
-43.284108	26.553469
-43.299197	26.440765
-43.285092	26.339619
-43.291652	26.232695
-43.602574	25.807885
-43.654792	25.669171
-43.696885	25.513119
-43.772334	25.461101
-43.786597	25.371515
-43.828094	25.296379
-43.925454	25.172115
-44.280064	25.180785
-44.340423	24.952485
-44.378147	24.799323
-44.452679	24.542125
-44.607349	24.388962
-44.690343	24.354284
-44.851108	24.314767
-44.925681	24.238689
-45.033444	24.113368
-45.104068	24.017187
-45.170769	23.860894
-45.198234	23.683561
-45.194311	23.578363
-43.872107	23.219196
-43.938023	22.855261
-43.981967	22.486340
-43.959995	22.261996
-43.916051	22.087506
-43.976474	21.922987
-44.025911	21.723571
-44.069855	21.633833
-44.443379	21.185644
-44.443379	21.026110
-44.443379	20.856606
-44.479084	20.657189
-44.696057	19.153587
-44.685071	18.974112
-44.718029	18.825048
-44.767466	18.680471
-44.778453	18.436185
-45.292048	17.630541
-45.146484	17.416168
-45.102540	17.236693
-45.124512	17.122028
-45.151977	16.778034
-45.173949	16.628472
-45.212400	16.473924
-45.245358	16.129930
-45.300288	15.965411
-45.349725	15.775965
-45.371697	15.686228
-45.382683	15.505755
-45.366204	15.411032
-45.327753	15.231557
